,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
1,2,44,100,3,31,3,5,0.18175,0.0,move,r,5,"[1, 2]","[2, 2]",False,True
0,1,44,100,3,31,4,6,0.21894999999999998,-0.167,move,ld,5,"[6, 5]","[5, 6]",False,True
1,2,44,100,3,31,4,11,0.21894999999999998,-0.167,remove,ru,2,"[2, 2]","[3, 1]",False,True
0,1,44,100,3,31,5,13,0.06795,0.0,remove,r,5,"[5, 6]","[6, 6]",False,True
1,2,44,100,3,31,5,5,0.06795,0.2,move,r,5,"[2, 2]","[3, 2]",False,True
0,1,44,100,3,31,6,14,0.11560000000000001,0.667,remove,ld,2,"[5, 6]","[4, 7]",False,True
1,2,44,100,3,31,6,16,0.11560000000000001,-0.5,remove,rd,2,"[3, 2]","[4, 3]",False,True
0,1,44,100,3,31,7,4,0.10494999999999999,-0.8,move,z,5,"[5, 6]","[5, 6]",False,True
1,2,44,100,3,31,7,12,0.10494999999999999,-0.3,remove,l,5,"[3, 2]","[2, 2]",False,True
0,1,44,100,3,31,8,5,0.09964999999999999,0.333,move,r,5,"[5, 6]","[6, 6]",False,True
1,2,44,100,3,31,8,3,0.09964999999999999,0.083,move,l,5,"[3, 2]","[2, 2]",False,True
0,1,44,100,3,31,9,16,0.07965,-0.333,remove,rd,5,"[6, 6]","[7, 7]",False,True
1,2,44,100,3,31,9,5,0.07965,0.083,move,r,5,"[2, 2]","[3, 2]",False,True
0,1,44,100,3,31,10,5,0.16999999999999998,-0.083,move,r,5,"[6, 6]","[7, 6]",False,True
1,2,44,100,3,31,10,11,0.16999999999999998,0.417,remove,ru,2,"[3, 2]","[4, 1]",False,True
0,1,44,100,3,31,11,14,0.09435,0.25,remove,ld,5,"[7, 6]","[6, 7]",False,True
1,2,44,100,3,31,11,8,0.09435,-0.217,move,rd,5,"[3, 2]","[4, 3]",False,True
0,1,44,100,3,31,12,13,0.0798,0.167,remove,r,2,"[7, 6]","[8, 6]",False,True
1,2,44,100,3,31,12,10,0.0798,0.083,remove,u,2,"[4, 3]","[4, 2]",False,True
0,1,44,100,3,31,13,16,0.10885,-0.383,remove,rd,2,"[7, 6]","[8, 7]",False,True
1,2,44,100,3,31,13,5,0.10885,-0.55,move,r,5,"[4, 3]","[5, 3]",False,True
0,1,44,100,3,31,14,14,0.11744999999999998,-0.05,remove,ld,2,"[7, 6]","[6, 7]",False,True
1,2,44,100,3,31,14,11,0.11744999999999998,-0.25,remove,ru,2,"[5, 3]","[6, 2]",False,True
0,1,44,100,3,31,15,2,0.08880000000000002,-0.8,move,ru,5,"[7, 6]","[8, 5]",False,True
1,2,44,100,3,31,15,14,0.08880000000000002,-0.217,remove,ld,2,"[5, 3]","[4, 4]",False,True
0,1,44,100,3,31,16,8,0.14579999999999999,-0.25,move,rd,1,"[8, 5]","[9, 6]",False,True
1,2,44,100,3,31,16,12,0.14579999999999999,-0.717,remove,l,5,"[5, 3]","[4, 3]",False,True
0,1,44,100,3,31,17,10,0.09745,-0.15,remove,u,2,"[8, 5]","[8, 4]",False,True
1,2,44,100,3,31,17,13,0.09745,0.667,remove,r,2,"[5, 3]","[6, 3]",False,True
0,1,44,100,3,31,18,10,0.09399999999999997,-0.467,remove,u,2,"[8, 5]","[8, 4]",False,True
1,2,44,100,3,31,18,2,0.09399999999999997,-1.05,move,ru,5,"[5, 3]","[6, 2]",False,True
0,1,44,100,3,31,19,5,0.14404999999999998,0.033,move,r,1,"[8, 5]","[9, 5]",False,True
1,2,44,100,3,31,19,1,0.14404999999999998,0.75,move,u,5,"[6, 2]","[6, 1]",False,True
0,1,44,100,3,31,20,12,0.15945,-0.483,remove,l,2,"[8, 5]","[7, 5]",False,True
1,2,44,100,3,31,20,15,0.15945,-1.0,remove,d,5,"[6, 1]","[6, 2]",False,True
0,1,44,100,3,31,21,9,0.1389,-0.217,remove,lu,2,"[8, 5]","[7, 4]",False,True
1,2,44,100,3,31,21,1,0.1389,0.833,move,u,5,"[6, 1]","[6, 0]",False,True
0,1,44,100,3,31,22,14,0.10935000000000002,-0.05,remove,ld,5,"[8, 5]","[7, 6]",False,True
1,2,44,100,3,31,22,10,0.10935000000000002,-0.167,remove,u,1,"[6, 0]","[6, -1]",False,True
0,1,44,100,3,31,23,1,0.1432,-0.417,move,u,5,"[8, 5]","[8, 4]",False,True
1,2,44,100,3,31,23,5,0.1432,0.35,move,r,5,"[6, 0]","[7, 0]",False,True
0,1,44,100,3,31,24,5,0.12625,-0.333,move,r,1,"[8, 4]","[9, 4]",False,True
1,2,44,100,3,31,24,5,0.12625,-0.167,move,r,5,"[7, 0]","[8, 0]",False,True
0,1,44,100,3,31,25,3,0.11155,0.517,move,l,5,"[8, 4]","[7, 4]",False,True
1,2,44,100,3,31,25,14,0.11155,0.0,remove,ld,2,"[8, 0]","[7, 1]",False,True
0,1,44,100,3,31,26,16,0.1526,0.083,remove,rd,5,"[7, 4]","[8, 5]",False,True
1,2,44,100,3,31,26,14,0.1526,-1.133,remove,ld,2,"[8, 0]","[7, 1]",False,True
0,1,44,100,3,31,27,10,0.1889,-0.25,remove,u,2,"[7, 4]","[7, 3]",False,True
1,2,44,100,3,31,27,5,0.1889,0.283,move,r,1,"[8, 0]","[9, 0]",False,True
0,1,44,100,3,31,28,7,0.25865000000000005,-0.3,move,d,5,"[7, 4]","[7, 5]",False,True
1,2,44,100,3,31,28,14,0.25865000000000005,-1.4,remove,ld,2,"[8, 0]","[7, 1]",False,True
0,1,44,100,3,31,29,16,0.2591,-0.333,remove,rd,2,"[7, 5]","[8, 6]",False,True
1,2,44,100,3,31,29,9,0.2591,0.533,remove,lu,1,"[8, 0]","[7, -1]",False,True
0,1,44,100,3,31,30,6,0.19050000000000003,-0.05,move,ld,5,"[7, 5]","[6, 6]",False,True
1,2,44,100,3,31,30,4,0.19050000000000003,-0.65,move,z,5,"[8, 0]","[8, 0]",False,True
